InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,Revenue,IsReturn
502430,2024-08-13,20316,10053,11,5.52,60.72,False
514354,2025-07-25,21970,10009,10,25.31,253.1,False
503386,2024-12-28,20433,10038,11,7.17,78.87,False
514206,2025-05-08,21960,10078,10,84.38,843.8,False
511855,2025-04-11,21628,10019,9,59.39,534.51,False
512356,2025-11-18,21668,10058,10,52.35,523.5,False
501775,2024-05-17,20235,10011,10,18.3,183.0,False
506581,2024-03-05,20932,10005,6,40.32,241.92,False
512518,2025-05-07,21719,10061,6,20.56,123.36,False
511029,2025-03-07,21515,10017,12,48.6,583.2,False
503185,2024-03-11,20446,10018,7,39.22,274.54,False
503855,2025-01-04,20499,10033,2,21.68,43.36,False
507442,2025-08-05,20981,10062,9,40.82,367.38,False
512791,2025-11-19,21730,10017,3,48.6,145.8,False
C501174,2025-01-04,20116,10079,-1,55.08,-55.08,True
503887,2025-04-23,20488,10036,5,3.1,15.5,False
509349,2025-01-17,21282,10051,12,1.83,21.96,False
C514578,2025-12-12,21982,10027,-3,55.44,-166.32,True
507171,2024-12-05,20977,10032,7,8.19,57.33,False
500911,2025-12-23,20028,10078,3,84.38,253.14,False
509602,2024-12-14,21323,10004,11,19.11,210.21,False
511269,2024-05-05,21593,10019,12,59.39,712.68,False
502728,2024-03-30,20378,10053,9,5.52,49.68,False
507726,2025-12-20,21002,10014,8,26.67,213.36,False
501264,2025-12-05,20081,10049,4,6.06,24.24,False
511708,2024-10-11,21633,10015,8,28.48,227.84,False
509385,2025-10-18,21248,10021,3,13.81,41.43,False
507428,2024-05-14,21043,10063,5,26.77,133.85,False
501680,2025-04-07,20175,10042,5,12.86,64.3,False
512154,2025-05-07,21667,10053,11,5.52,60.72,False
510943,2025-10-08,21472,10033,7,21.68,151.76,False
510614,2025-12-03,21417,10085,4,44.05,176.2,False
507008,2025-07-01,20924,10010,3,19.21,57.63,False
509641,2025-11-26,21279,10043,7,9.96,69.72,False
513044,2024-11-28,21817,10072,8,8.74,69.92,False
514038,2025-12-25,21903,10007,1,38.39,38.39,False
502721,2024-11-02,20346,10011,11,18.3,201.3,False
502329,2025-11-15,20236,10066,8,38.84,310.72,False
508337,2025-05-05,21122,10009,4,25.31,101.24,False
513534,2025-07-24,21853,10022,11,38.69,425.59,False
509447,2024-06-21,21326,10053,12,5.52,66.24,False
507661,2024-12-26,21044,10065,10,7.48,74.8,False
507336,2024-07-15,21021,10072,9,8.74,78.66,False
C510578,2025-11-11,21415,10073,-2,34.42,-68.84,True
513641,2024-11-30,21902,10019,3,59.39,178.17,False
509628,2024-10-03,21337,10005,10,40.32,403.2,False
509369,2025-11-13,21242,10028,7,39.61,277.27,False
506194,2025-12-14,20784,10004,2,19.11,38.22,False
513629,2024-09-02,21913,10087,3,14.97,44.91,False
507694,2024-11-19,21054,10086,2,30.68,61.36,False
503602,2025-11-07,20419,10047,2,8.11,16.22,False
C513622,2024-01-08,21946,10075,-2,56.44,-112.88,True
510493,2024-10-21,21458,10083,10,56.44,564.4,False
506866,2024-02-04,20977,10071,3,27.84,83.52,False
512269,2025-01-25,21698,10076,6,23.35,140.1,False
513202,2025-01-06,21834,10048,11,13.2,145.2,False
513421,2024-07-17,21890,10056,3,78.51,235.53,False
500223,2024-04-21,20017,10050,7,9.37,65.59,False
506847,2024-12-10,20930,10066,3,38.84,116.52,False
508153,2024-04-27,21149,10073,4,34.42,137.68,False
512320,2025-10-06,21669,10027,3,55.44,166.32,False
509920,2024-10-01,21379,10015,12,28.48,341.76,False
509135,2024-06-24,21281,10019,1,59.39,59.39,False
505697,2024-06-16,20791,10069,2,14.82,29.64,False
513287,2025-12-09,21798,10028,9,39.61,356.49,False
501400,2024-09-23,20163,10065,6,7.48,44.88,False
504103,2025-04-15,20520,10035,4,12.98,51.92,False
511697,2025-09-01,21585,10028,4,39.61,158.44,False
501556,2025-05-07,20153,10055,12,36.56,438.72,False
511235,2025-12-01,21506,10004,12,19.11,229.32,False
512206,2025-10-18,21651,10040,1,26.77,26.77,False
506061,2025-12-28,20763,10069,7,14.82,103.74,False
501686,2025-03-30,20177,10076,3,23.35,70.05,False
501374,2024-01-10,20196,10015,6,28.48,170.88,False
509580,2024-06-28,21344,10064,10,38.17,381.7,False
511841,2024-04-05,21679,10084,12,41.35,496.2,False
509061,2025-11-13,21198,10043,9,9.96,89.64,False
511492,2025-09-20,21553,10024,2,6.96,13.92,False
501077,2025-02-09,20097,10060,7,57.35,401.45,False
512400,2025-12-25,21669,10046,9,8.58,77.22,False
510461,2025-07-31,21413,10019,5,59.39,296.95,False
511820,2024-12-27,21638,10086,10,30.68,306.8,False
503496,2024-05-16,20481,10061,7,20.56,143.92,False
504351,2025-10-31,20527,10006,3,8.19,24.57,False
507866,2024-10-12,21084,10008,6,37.49,224.94,False
509166,2025-02-27,21250,10078,8,84.38,675.04,False
C506404,2024-01-14,20914,10073,-1,34.42,-34.42,True
506954,2025-03-13,20932,10080,10,26.08,260.8,False
512362,2025-04-14,21700,10062,5,40.82,204.1,False
506172,2025-12-13,20781,10007,2,38.39,76.78,False
508992,2025-10-24,21191,10068,6,28.18,169.08,False
506412,2025-11-03,20821,10053,3,5.52,16.56,False
503239,2024-04-13,20449,10035,2,12.98,25.96,False
509761,2024-12-05,21347,10065,3,7.48,22.44,False
500344,2024-08-06,20019,10056,4,78.51,314.04,False
514288,2024-11-12,21997,10059,9,54.66,491.94,False
C509162,2025-04-13,21243,10006,-1,8.19,-8.19,True
506865,2024-09-07,20946,10005,3,40.32,120.96,False
C507334,2024-11-02,21005,10047,-3,8.11,-24.33,True
505295,2024-06-13,20734,10018,5,39.22,196.1,False
513926,2024-03-07,21981,10077,10,27.01,270.1,False
509121,2024-12-02,21256,10031,3,3.32,9.96,False
502379,2024-12-01,20293,10053,11,5.52,60.72,False
509270,2025-04-09,21259,10081,4,80.96,323.84,False
511075,2024-12-24,21532,10013,9,24.47,220.23,False
506055,2024-12-23,20815,10008,12,37.49,449.88,False
514260,2025-12-02,21938,10081,5,80.96,404.8,False
509445,2025-02-12,21292,10085,3,44.05,132.15,False
504084,2024-01-11,20583,10074,3,38.02,114.06,False
509520,2024-11-25,21314,10011,7,18.3,128.1,False
514183,2024-07-16,21999,10073,7,34.42,240.94,False
511143,2025-11-23,21494,10002,2,36.7,73.4,False
500206,2024-05-16,20011,10084,8,41.35,330.8,False
502695,2024-12-23,20335,10020,9,16.84,151.56,False
C501298,2025-02-27,20126,10083,-2,56.44,-112.88,True
509689,2025-07-08,21306,10015,2,28.48,56.96,False
514049,2025-11-03,21912,10002,3,36.7,110.1,False
505864,2024-01-20,20836,10053,3,5.52,16.56,False
507619,2025-11-06,20993,10016,2,59.75,119.5,False
512433,2024-05-07,21759,10076,1,23.35,23.35,False
503912,2025-08-17,20475,10084,6,41.35,248.1,False
508713,2024-03-02,21237,10025,8,33.32,266.56,False
513877,2024-05-09,21965,10061,12,20.56,246.72,False
512024,2025-11-08,21622,10064,10,38.17,381.7,False
513316,2024-01-17,21901,10064,5,38.17,190.85,False
511576,2024-08-24,21621,10003,7,16.33,114.31,False
510029,2024-12-21,21383,10078,10,84.38,843.8,False
503659,2025-11-15,20426,10001,10,41.2,412.0,False
513082,2025-11-30,21770,10047,1,8.11,8.11,False
501206,2024-05-01,20156,10043,1,9.96,9.96,False
512788,2025-01-05,21775,10018,7,39.22,274.54,False
511119,2025-05-01,21520,10006,2,8.19,16.38,False
512611,2024-03-01,21794,10082,11,62.04,682.44,False
501309,2025-06-23,20111,10030,2,9.68,19.36,False
510625,2024-11-03,21475,10007,10,38.39,383.9,False
513996,2025-12-25,21897,10018,6,39.22,235.32,False
513474,2025-06-29,21848,10073,9,34.42,309.78,False
510212,2025-07-06,21381,10022,10,38.69,386.9,False
513480,2025-01-11,21873,10012,8,17.43,139.44,False
506428,2025-05-21,20847,10014,1,26.67,26.67,False
500539,2024-01-22,20075,10048,11,13.2,145.2,False
509714,2024-11-30,21341,10083,2,56.44,112.88,False
511413,2024-11-07,21587,10079,2,55.08,110.16,False
502428,2025-08-10,20264,10025,12,33.32,399.84,False
505996,2024-08-02,20827,10083,1,56.44,56.44,False
509266,2024-11-30,21277,10025,3,33.32,99.96,False
502364,2025-11-08,20242,10014,11,26.67,293.37,False
513247,2025-01-02,21841,10046,9,8.58,77.22,False
500907,2025-04-11,20064,10034,8,8.42,67.36,False
500588,2025-08-11,20001,10052,12,6.43,77.16,False
501028,2025-09-14,20059,10054,2,67.14,134.28,False
513442,2024-11-06,21877,10040,11,26.77,294.47,False
507601,2025-06-08,21012,10074,2,38.02,76.04,False
505028,2025-11-12,20622,10019,6,59.39,356.34,False
512937,2025-11-11,21752,10074,10,38.02,380.2,False
505701,2024-05-30,20794,10015,1,28.48,28.48,False
502296,2025-12-22,20226,10064,2,38.17,76.34,False
513190,2024-02-07,21880,10012,4,17.43,69.72,False
504987,2024-07-18,20685,10004,8,19.11,152.88,False
511383,2024-08-20,21594,10003,8,16.33,130.64,False
502240,2025-05-26,20248,10034,11,8.42,92.62,False
C505661,2024-10-05,20770,10074,-2,38.02,-76.04,True
502961,2024-08-05,20393,10036,1,3.1,3.1,False
514414,2025-12-02,21960,10006,5,8.19,40.95,False
511276,2024-12-01,21564,10038,11,7.17,78.87,False
501151,2025-11-27,20066,10083,3,56.44,169.32,False
503848,2025-02-01,20494,10038,4,7.17,28.68,False
509718,2025-04-23,21321,10071,1,27.84,27.84,False
508412,2025-12-27,21099,10084,6,41.35,248.1,False
507303,2024-06-26,21019,10071,12,27.84,334.08,False
501740,2024-03-22,20238,10014,2,26.67,53.34,False
512489,2024-03-12,21775,10034,9,8.42,75.78,False
505889,2024-11-20,20796,10029,9,16.42,147.78,False
500909,2025-10-12,20038,10009,9,25.31,227.79,False
506161,2024-04-09,20867,10084,8,41.35,330.8,False
505123,2025-09-14,20644,10065,8,7.48,59.84,False
501887,2025-08-29,20184,10054,8,67.14,537.12,False
506699,2024-01-08,20957,10030,8,9.68,77.44,False
506065,2024-03-14,20857,10045,10,2.28,22.8,False
501746,2025-12-25,20147,10074,5,38.02,190.1,False
512328,2025-07-01,21684,10020,9,16.84,151.56,False
509213,2024-06-25,21292,10029,6,16.42,98.52,False
510493,2025-04-28,21431,10065,2,7.48,14.96,False
512397,2025-06-16,21696,10022,5,38.69,193.45,False
509063,2024-04-13,21281,10040,5,26.77,133.85,False
512966,2024-10-09,21813,10021,9,13.81,124.29,False
502083,2025-01-31,20242,10023,7,7.42,51.94,False
502732,2025-12-17,20289,10008,8,37.49,299.92,False
503775,2024-06-12,20517,10065,12,7.48,89.76,False
507199,2024-04-25,21013,10084,3,41.35,124.05,False
C504876,2025-01-17,20643,10030,-1,9.68,-9.68,True
514054,2024-09-21,21971,10011,2,18.3,36.6,False
510139,2025-11-13,21352,10063,4,26.77,107.08,False
501404,2025-02-07,20144,10008,4,37.49,149.96,False
512045,2025-03-22,21658,10057,9,51.3,461.7,False
510037,2024-06-23,21410,10030,5,9.68,48.4,False
509184,2024-12-23,21262,10002,7,36.7,256.9,False
504265,2024-09-18,20573,10061,5,20.56,102.8,False
504672,2025-02-06,20611,10026,12,30.64,367.68,False
C513070,2024-12-17,21818,10082,-2,62.04,-124.08,True
512045,2025-01-25,21666,10055,6,36.56,219.36,False
508994,2025-04-27,21217,10083,10,56.44,564.4,False
504823,2025-12-08,20589,10077,12,27.01,324.12,False
513139,2025-08-18,21793,10025,8,33.32,266.56,False
506817,2025-11-16,20877,10034,7,8.42,58.94,False
500901,2024-07-20,20101,10043,11,9.96,109.56,False
504622,2024-01-24,20658,10048,6,13.2,79.2,False
508866,2025-01-24,21212,10050,1,9.37,9.37,False
510130,2025-12-16,21346,10034,9,8.42,75.78,False
506310,2025-03-06,20841,10074,8,38.02,304.16,False
506847,2024-12-17,20929,10056,6,78.51,471.06,False
502102,2025-08-20,20216,10056,11,78.51,863.61,False
510554,2025-03-08,21447,10072,1,8.74,8.74,False
506049,2024-11-19,20819,10057,6,51.3,307.8,False
502270,2025-07-16,20245,10005,7,40.32,282.24,False
510584,2024-07-22,21484,10075,8,56.44,451.52,False
507084,2024-11-18,20967,10019,11,59.39,653.29,False
508213,2024-03-06,21165,10048,12,13.2,158.4,False
503193,2025-05-13,20386,10014,9,26.67,240.03,False
508775,2025-04-11,21188,10031,3,3.32,9.96,False
507683,2025-05-02,21029,10002,9,36.7,330.3,False
504626,2025-12-14,20560,10081,1,80.96,80.96,False
500627,2025-08-29,20004,10020,11,16.84,185.24,False
507729,2025-09-02,21018,10061,1,20.56,20.56,False
513561,2024-05-01,21921,10046,2,8.58,17.16,False
506897,2025-10-15,20893,10086,7,30.68,214.76,False
511444,2025-12-28,21532,10059,5,54.66,273.3,False
513443,2025-12-04,21821,10086,10,30.68,306.8,False
511444,2025-08-10,21552,10049,2,6.06,12.12,False
512975,2025-11-21,21756,10038,9,7.17,64.53,False
507453,2025-04-26,20997,10026,3,30.64,91.92,False
506675,2025-07-11,20875,10079,6,55.08,330.48,False
505722,2024-04-04,20805,10031,3,3.32,9.96,False
507284,2024-08-30,21007,10002,3,36.7,110.1,False
504149,2024-08-03,20563,10079,10,55.08,550.8,False
504406,2024-11-07,20586,10055,8,36.56,292.48,False
507238,2025-10-27,20940,10038,10,7.17,71.7,False
507961,2024-01-31,21134,10087,9,14.97,134.73,False
502157,2024-01-23,20306,10037,7,25.41,177.87,False
501844,2024-01-25,20261,10057,3,51.3,153.9,False
512041,2025-11-11,21624,10075,8,56.44,451.52,False
513599,2024-03-23,21932,10024,3,6.96,20.88,False
510019,2024-07-31,21402,10032,2,8.19,16.38,False
506075,2024-10-06,20829,10021,10,13.81,138.1,False
511234,2024-07-14,21578,10017,11,48.6,534.6,False
500777,2025-10-13,20019,10045,5,2.28,11.4,False
514460,2025-12-20,21964,10033,8,21.68,173.44,False
504737,2025-08-09,20594,10007,7,38.39,268.73,False
506203,2025-05-27,20814,10003,9,16.33,146.97,False
513786,2025-05-22,21898,10002,9,36.7,330.3,False
507735,2024-11-25,21059,10086,5,30.68,153.4,False
504734,2025-01-29,20621,10037,12,25.41,304.92,False
509544,2025-10-23,21270,10077,8,27.01,216.08,False
505910,2025-05-14,20774,10030,1,9.68,9.68,False
512432,2025-07-14,21697,10058,11,52.35,575.85,False
513646,2024-01-04,21950,10048,2,13.2,26.4,False
513284,2025-11-08,21802,10068,6,28.18,169.08,False
511627,2025-10-06,21570,10034,8,8.42,67.36,False
514299,2025-11-08,21947,10042,6,12.86,77.16,False
505750,2025-12-04,20722,10022,2,38.69,77.38,False
514035,2025-01-20,21951,10083,1,56.44,56.44,False
503032,2025-12-30,20330,10081,5,80.96,404.8,False
513063,2024-01-30,21863,10008,12,37.49,449.88,False
506138,2025-11-02,20782,10007,4,38.39,153.56,False
508818,2025-11-29,21161,10072,11,8.74,96.14,False
505595,2025-01-08,20747,10017,6,48.6,291.6,False
511353,2024-03-31,21610,10041,8,8.14,65.12,False
512919,2025-01-31,21790,10008,3,37.49,112.47,False
503760,2025-12-02,20438,10069,4,14.82,59.28,False
508220,2025-11-05,21079,10085,10,44.05,440.5,False
508615,2024-03-23,21220,10065,1,7.48,7.48,False
513673,2025-12-31,21850,10046,10,8.58,85.8,False
502721,2024-11-16,20344,10030,8,9.68,77.44,False
514502,2025-11-29,21973,10056,12,78.51,942.12,False
503330,2025-04-12,20410,10084,12,41.35,496.2,False
512524,2024-12-17,21740,10024,2,6.96,13.92,False
C507458,2025-05-22,20994,10040,-2,26.77,-53.54,True
506065,2025-01-09,20814,10032,4,8.19,32.76,False
511427,2024-05-16,21614,10015,9,28.48,256.32,False
C505802,2024-12-01,20782,10069,-2,14.82,-29.64,True
507112,2025-05-26,20944,10071,5,27.84,139.2,False
507877,2024-08-07,21095,10058,8,52.35,418.8,False
513179,2025-03-29,21819,10087,10,14.97,149.7,False
510228,2025-12-23,21359,10017,4,48.6,194.4,False
514359,2025-06-18,21976,10058,3,52.35,157.05,False
512188,2024-11-05,21698,10064,10,38.17,381.7,False
502335,2025-12-05,20234,10033,7,21.68,151.76,False
511747,2024-10-29,21636,10008,6,37.49,224.94,False
505469,2024-06-05,20760,10055,11,36.56,402.16,False
504699,2024-11-20,20626,10005,2,40.32,80.64,False
511286,2025-04-23,21545,10030,2,9.68,19.36,False
511025,2025-12-29,21472,10001,9,41.2,370.8,False
503961,2024-11-03,20523,10068,9,28.18,253.62,False
505913,2025-10-11,20753,10035,4,12.98,51.92,False
501175,2024-11-03,20125,10075,1,56.44,56.44,False
511237,2025-01-01,21554,10077,9,27.01,243.09,False
502889,2024-12-14,20364,10003,9,16.33,146.97,False
500452,2024-09-27,20027,10079,3,55.08,165.24,False
504147,2024-05-30,20572,10042,1,12.86,12.86,False
512064,2024-07-04,21698,10011,8,18.3,146.4,False
507445,2024-11-01,21021,10014,8,26.67,213.36,False
510267,2025-05-10,21397,10041,4,8.14,32.56,False
513264,2024-06-09,21873,10056,12,78.51,942.12,False
502175,2024-05-04,20294,10081,7,80.96,566.72,False
C505951,2024-02-20,20844,10023,-3,7.42,-22.26,True
503813,2024-11-09,20501,10015,8,28.48,227.84,False
510865,2025-09-09,21465,10016,8,59.75,478.0,False
504666,2024-11-08,20623,10014,7,26.67,186.69,False
509667,2025-06-23,21305,10052,4,6.43,25.72,False
507844,2025-10-17,21028,10079,10,55.08,550.8,False
514198,2025-10-08,21937,10074,9,38.02,342.18,False
513292,2025-09-07,21812,10037,4,25.41,101.64,False
505921,2025-03-23,20783,10003,12,16.33,195.96,False
513895,2024-11-04,21942,10055,5,36.56,182.8,False
503530,2025-10-15,20412,10021,1,13.81,13.81,False
508448,2024-01-14,21206,10075,8,56.44,451.52,False
507081,2024-03-29,21000,10082,9,62.04,558.36,False
501885,2024-12-25,20219,10009,6,25.31,151.86,False
507533,2024-07-09,21050,10058,10,52.35,523.5,False
514221,2025-06-13,21957,10037,7,25.41,177.87,False
501710,2025-04-16,20178,10036,3,3.1,9.3,False
513726,2024-10-13,21921,10009,12,25.31,303.72,False
507059,2025-10-23,20915,10036,11,3.1,34.1,False
501318,2024-03-27,20177,10025,9,33.32,299.88,False
507766,2025-11-27,21011,10041,10,8.14,81.4,False
509988,2025-11-02,21332,10045,7,2.28,15.96,False
508773,2024-07-24,21225,10030,11,9.68,106.48,False
510061,2025-12-31,21334,10014,9,26.67,240.03,False
507259,2024-11-25,20991,10081,2,80.96,161.92,False
509620,2025-01-08,21322,10028,5,39.61,198.05,False
502768,2024-06-27,20371,10048,2,13.2,26.4,False
510430,2024-10-07,21451,10034,10,8.42,84.2,False
506171,2025-11-07,20786,10036,10,3.1,31.0,False
500630,2025-07-14,20011,10016,2,59.75,119.5,False
512058,2024-12-06,21675,10040,7,26.77,187.39,False
504645,2024-11-22,20618,10016,10,59.75,597.5,False
504551,2024-04-30,20634,10008,7,37.49,262.43,False
504866,2024-05-21,20676,10076,9,23.35,210.15,False
514337,2025-12-23,21946,10086,2,30.68,61.36,False
509485,2025-02-03,21299,10073,4,34.42,137.68,False
504299,2025-08-05,20532,10025,12,33.32,399.84,False
501493,2024-06-12,20191,10047,3,8.11,24.33,False
501411,2025-11-07,20106,10075,9,56.44,507.96,False
504512,2025-10-10,20553,10081,11,80.96,890.56,False
508521,2025-02-05,21161,10030,3,9.68,29.04,False
502844,2025-01-29,20351,10013,9,24.47,220.23,False
505424,2025-01-26,20720,10051,10,1.83,18.3,False
501359,2025-12-02,20095,10083,10,56.44,564.4,False
506868,2025-09-16,20893,10037,4,25.41,101.64,False
506948,2024-11-22,20947,10018,3,39.22,117.66,False
C511305,2024-06-24,21591,10007,-3,38.39,-115.17,True
503241,2025-01-20,20409,10046,8,8.58,68.64,False
507409,2024-12-19,21009,10015,4,28.48,113.92,False
507019,2024-09-28,20965,10081,5,80.96,404.8,False
502738,2025-09-23,20302,10056,1,78.51,78.51,False
503318,2025-03-10,20413,10007,7,38.39,268.73,False
511810,2025-11-11,21591,10056,1,78.51,78.51,False
511403,2024-11-18,21584,10001,9,41.2,370.8,False
502685,2024-02-16,20378,10018,10,39.22,392.2,False
502285,2025-12-25,20224,10052,5,6.43,32.15,False
507856,2024-12-04,21075,10023,12,7.42,89.04,False
510876,2024-03-23,21543,10085,8,44.05,352.4,False
509877,2025-10-27,21317,10006,9,8.19,73.71,False
509495,2024-10-24,21315,10072,6,8.74,52.44,False
512591,2024-04-27,21783,10077,6,27.01,162.06,False
502556,2024-12-10,20317,10020,4,16.84,67.36,False
512211,2025-05-01,21676,10013,10,24.47,244.7,False
C505311,2024-01-20,20757,10048,-2,13.2,-26.4,True
507838,2024-03-23,21109,10009,2,25.31,50.62,False
505777,2025-03-05,20765,10084,2,41.35,82.7,False
500176,2024-04-16,20011,10078,7,84.38,590.66,False
506536,2024-06-22,20910,10069,9,14.82,133.38,False
510785,2024-04-27,21525,10011,2,18.3,36.6,False
510005,2025-07-16,21350,10036,2,3.1,6.2,False
509195,2024-04-26,21298,10019,11,59.39,653.29,False
500325,2024-05-02,20030,10070,8,35.47,283.76,False
512963,2025-12-21,21750,10014,5,26.67,133.35,False
502860,2025-06-27,20332,10039,9,10.23,92.07,False
500440,2024-10-13,20023,10013,4,24.47,97.88,False
509983,2024-07-23,21398,10072,9,8.74,78.66,False
511718,2024-04-08,21661,10047,3,8.11,24.33,False
501329,2024-02-04,20186,10037,11,25.41,279.51,False
507796,2024-04-06,21101,10073,7,34.42,240.94,False
512280,2025-04-09,21689,10011,2,18.3,36.6,False
508302,2024-07-08,21160,10045,7,2.28,15.96,False
505508,2024-11-24,20741,10010,9,19.21,172.89,False
501482,2024-02-03,20208,10050,9,9.37,84.33,False
500613,2024-04-19,20073,10001,2,41.2,82.4,False
513862,2024-06-12,21958,10005,8,40.32,322.56,False
511314,2025-07-16,21537,10024,11,6.96,76.56,False
505636,2025-12-30,20702,10036,11,3.1,34.1,False
503497,2024-03-08,20491,10062,10,40.82,408.2,False
513839,2025-11-10,21881,10030,9,9.68,87.12,False
514209,2024-08-18,21998,10023,2,7.42,14.84,False
510275,2024-11-17,21423,10035,12,12.98,155.76,False
513233,2024-11-14,21846,10052,3,6.43,19.29,False
509668,2024-06-04,21360,10057,4,51.3,205.2,False
513073,2025-11-14,21771,10012,11,17.43,191.73,False
512395,2025-08-02,21689,10011,1,18.3,18.3,False
